,Bad Battery,Empty Fuel,Empty Gauge,No Start
1358,False,False,False,False
1359,False,False,False,False
1360,False,False,True,False
1361,False,True,True,False
1362,False,False,False,False
1363,False,False,False,False
1364,False,False,False,True
1365,False,False,False,False
1366,False,True,False,False
1367,False,False,False,True
1368,False,True,False,True
1369,True,False,False,True
1370,False,False,False,False
1371,False,False,False,False
1372,False,True,True,True
1373,False,False,False,False
1374,False,False,False,False
1375,False,False,False,False
1376,True,False,False,True
1377,True,True,True,True
1378,False,False,False,False
1379,False,False,False,False
1380,False,True,False,False
1381,False,False,False,False
1382,False,False,False,False
1383,False,False,True,False
1384,False,False,False,False
1385,False,False,False,True
1386,False,False,False,False
1387,False,False,False,False
1388,False,False,False,False
1389,False,True,True,True
1390,False,False,False,True
1391,False,False,False,False
1392,False,False,False,False
1393,False,True,True,False
1394,False,False,False,False
1395,False,False,False,False
1396,False,False,False,False
1397,False,False,False,False
1398,False,True,True,True
1399,False,False,False,False
1400,False,False,False,False
1401,False,False,False,False
1402,False,False,False,False
1403,False,False,False,False
1404,False,False,False,False
1405,False,False,False,False
1406,False,False,False,True
1407,False,False,False,False
1408,False,False,False,True
1409,False,False,False,False
1410,False,False,False,False
1411,False,False,False,False
1412,True,False,True,True
1413,False,False,False,False
1414,False,True,True,True
1415,False,False,False,False
1416,False,False,False,False
1417,False,False,False,True
1418,False,False,False,False
1419,False,True,True,True
1420,False,False,False,False
1421,False,False,True,False
1422,False,False,False,False
1423,False,False,False,False
1424,False,True,True,False
1425,False,False,False,False
1426,False,False,False,False
1427,False,False,False,False
1428,False,False,False,False
1429,False,False,True,False
1430,False,False,False,False
1431,False,False,True,False
1432,False,False,False,False
1433,False,False,False,False
1434,False,False,False,False
1435,False,False,False,False
1436,True,False,False,True
1437,False,False,True,False
1438,False,False,False,False
1439,False,False,False,False
1440,False,False,False,False
1441,False,False,False,False
1442,False,False,False,False
1443,False,False,True,False
1444,False,True,True,True
1445,False,True,True,True
1446,False,False,False,False
1447,False,False,False,False
1448,False,False,False,False
1449,True,False,False,False
1450,False,False,True,False
1451,False,False,False,False
1452,False,False,False,False
1453,False,False,False,False
1454,False,False,False,False
1455,False,False,False,True
1456,False,False,False,False
1457,False,False,False,False
1458,False,False,False,False
1459,False,False,False,False
1460,False,False,False,True
1461,False,False,True,True
1462,False,False,False,True
1463,False,False,False,True
1464,True,False,False,True
1465,False,False,False,True
1466,False,False,False,False
1467,False,False,False,False
1468,False,False,False,False
1469,False,False,True,False
1470,False,True,True,True
1471,False,False,False,False
1472,False,False,False,False
1473,False,False,False,False
1474,False,False,False,False
1475,False,False,False,False
1476,False,False,False,False
1477,False,False,False,False
1478,False,False,False,False
1479,False,False,False,False
1480,False,False,False,False
1481,False,False,False,False
1482,False,False,False,False
1483,False,False,False,True
1484,False,False,False,True
1485,False,False,False,False
1486,False,False,False,False
1487,True,False,False,True
1488,False,False,False,False
1489,True,False,True,True
1490,False,False,False,False
1491,False,False,False,False
1492,False,False,False,False
1493,False,False,True,False
1494,False,False,False,False
1495,False,False,False,False
1496,False,False,False,False
1497,False,False,False,False
1498,False,False,False,False
1499,False,True,True,True
1500,False,False,True,False
1501,True,True,True,True
1502,False,False,False,False
1503,False,False,True,False
1504,False,False,False,False
1505,False,False,False,False
1506,False,False,False,False
1507,False,False,False,False
1508,False,False,False,True
1509,False,False,False,False
1510,False,False,True,False
1511,False,False,False,False
1512,False,False,False,False
1513,False,False,False,False
1514,False,False,False,False
1515,False,False,False,False
1516,False,True,False,True
1517,True,False,False,False
1518,False,False,False,False
1519,True,False,False,True
1520,False,True,True,True
1521,False,False,True,False
1522,False,False,False,False
1523,False,True,True,True
1524,False,False,False,False
1525,False,False,False,False
1526,False,False,False,False
1527,False,False,True,False
1528,False,True,True,True
1529,False,True,True,True
1530,False,False,False,False
1531,False,True,True,True
1532,False,False,False,True
1533,False,True,False,True
1534,False,True,True,True
1535,False,False,False,False
1536,False,False,False,False
1537,False,False,False,False
1538,False,True,False,True
1539,False,True,True,True
1540,False,False,False,False
1541,False,False,False,False
1542,False,False,False,False
1543,False,True,True,True
1544,False,False,False,False
1545,False,False,False,False
1546,False,False,False,False
1547,False,False,False,False
1548,True,False,False,True
1549,False,False,False,False
1550,False,False,False,False
1551,False,False,False,False
1552,False,False,False,False
1553,False,True,True,True
1554,False,False,False,False
1555,False,False,False,False
1556,False,False,False,True
1557,False,True,True,True
1558,False,True,True,True
1559,False,False,True,False
1560,False,False,False,True
1561,False,True,True,True
1562,True,False,False,True
1563,False,True,False,True
1564,False,True,False,True
1565,False,False,False,True
1566,False,False,False,False
1567,False,False,False,False
1568,False,False,False,False
1569,False,False,False,False
1570,False,False,True,True
1571,True,False,False,True
1572,False,False,False,False
1573,False,False,False,False
1574,False,False,False,False
1575,False,True,True,False
1576,False,True,True,True
1577,False,False,False,False
1578,False,False,False,False
1579,True,False,True,True
1580,False,False,False,False
1581,False,True,True,True
1582,False,True,True,False
1583,False,False,False,False
1584,False,True,True,False
1585,True,False,False,False
1586,False,False,False,False
1587,False,False,True,True
1588,False,False,False,False
1589,False,False,False,False
1590,False,False,False,False
1591,False,False,False,False
1592,False,True,True,True
1593,True,True,True,True
1594,False,False,False,False
1595,True,False,False,True
1596,True,False,False,True
1597,False,False,False,False
1598,False,False,False,False
1599,False,False,False,False
1600,False,False,False,False
1601,True,False,True,True
1602,False,True,True,True
1603,False,True,True,True
1604,False,False,False,False
1605,False,False,False,True
1606,False,False,False,False
1607,False,False,False,False
1608,False,False,False,False
1609,False,False,False,False
1610,False,False,False,False
1611,False,False,False,False
1612,False,False,False,False
1613,False,False,False,False
1614,False,False,True,False
1615,True,False,False,True
1616,False,False,False,False
1617,False,False,False,False
1618,False,True,True,True
1619,False,True,True,True
1620,False,True,True,True
1621,False,False,False,False
1622,True,True,True,True
1623,False,True,True,False
1624,False,True,True,True
1625,False,False,False,False
1626,False,False,False,False
1627,False,False,False,False
1628,False,False,False,False
1629,False,True,True,True
1630,False,True,True,False
1631,False,False,False,False
1632,False,False,False,False
1633,True,False,False,True
1634,False,False,True,True
